#[1] vessel name;[2] first node;[3] second node;[4] length [cm];[5] inlet radius [cm];[6] outlet radius [cm];[7] vessel type (1 artery, 0 vein);[8] vessel region;[9] perforator (1 yes, -1 no);[10] total resistance;[11] total compliance;[12] vascular territory;[13] first connection;[14] second connection;;[15] input vessels;[16] output vessels
A_marginal_4_C_1056;975;976;0.840794560253;0.032489;0.032489;1;41;-1;-;-;-;-;-;;['A_marginal_3_C_1074', 'A_left_colic_descending_branch_C_1160'];['A_marginal_4_C_1057', 'A_marginal_5_C_1081']
A_marginal_4_C_1057;976;977;0.512916803879;0.032489;0.032489;1;41;-1;-;-;-;-;-;;['A_marginal_4_C_1056'];['A_marginal_4_C_1058']
A_marginal_4_C_1058;977;978;0.390828841016;0.032489;0.032489;1;41;-1;-;-;-;-;-;;['A_marginal_4_C_1057', 'P_straight_artery_124_ORG21_T89_C_1262'];['A_marginal_4_C_1059']
A_marginal_4_C_1059;978;979;0.366052846385;0.032489;0.032489;1;41;-1;-;-;-;-;-;;['A_marginal_4_C_1058', 'P_straight_artery_125_ORG21_T90_C_1261'];['A_marginal_4_C_1060']
A_marginal_4_C_1060;979;980;0.337237103806;0.032489;0.032489;1;41;-1;-;-;-;-;-;;['A_marginal_4_C_1059', 'P_straight_artery_126_ORG21_T91_C_1260'];['A_marginal_4_C_1061']
A_marginal_4_C_1061;980;974;1.25411621052;0.032489;0.032489;1;41;-1;-;-;-;-;-;;['A_marginal_4_C_1060', 'A_marginal_6_C_1088'];['A_sigmoid_1_C_1055']
A_marginal_3_C_1062;981;982;0.231173040031;0.034371;0.034371;1;41;-1;-;-;-;-;-;;['A_marginal_2_C_1141', 'A_left_colic_ascending_branch_C_1159'];['A_marginal_3_C_1063']
A_marginal_3_C_1063;982;983;0.407868075724;0.034371;0.034371;1;41;-1;-;-;-;-;-;;['A_marginal_3_C_1062', 'P_straight_artery_111_ORG21_T76_C_1275'];['A_marginal_3_C_1064']
A_marginal_3_C_1064;983;984;0.368953602293;0.034371;0.034371;1;41;-1;-;-;-;-;-;;['A_marginal_3_C_1063', 'P_straight_artery_112_ORG21_T77_C_1274'];['A_marginal_3_C_1065']
A_marginal_3_C_1065;984;985;0.371948766691;0.034371;0.034371;1;41;-1;-;-;-;-;-;;['A_marginal_3_C_1064', 'P_straight_artery_113_ORG21_T78_C_1273'];['A_marginal_3_C_1066']
A_marginal_3_C_1066;985;986;0.375340987807;0.034371;0.034371;1;41;-1;-;-;-;-;-;;['A_marginal_3_C_1065', 'P_straight_artery_114_ORG21_T79_C_1272'];['A_marginal_3_C_1067']
A_marginal_3_C_1067;986;987;0.549380256726;0.034371;0.034371;1;41;-1;-;-;-;-;-;;['A_marginal_3_C_1066', 'P_straight_artery_115_ORG21_T80_C_1271'];['A_marginal_3_C_1068']
A_marginal_3_C_1068;987;988;0.576034185867;0.034371;0.034371;1;41;-1;-;-;-;-;-;;['A_marginal_3_C_1067', 'P_straight_artery_116_ORG21_T81_C_1270'];['A_marginal_3_C_1069']
A_marginal_3_C_1069;988;989;0.410326792707;0.034371;0.034371;1;41;-1;-;-;-;-;-;;['A_marginal_3_C_1068', 'P_straight_artery_117_ORG21_T82_C_1269'];['A_marginal_3_C_1070']
A_marginal_3_C_1070;989;990;0.37693589713;0.034371;0.034371;1;41;-1;-;-;-;-;-;;['A_marginal_3_C_1069', 'P_straight_artery_118_ORG21_T83_C_1268'];['A_marginal_3_C_1071']
A_marginal_3_C_1071;990;991;0.393919553934;0.034371;0.034371;1;41;-1;-;-;-;-;-;;['A_marginal_3_C_1070', 'P_straight_artery_119_ORG21_T84_C_1267'];['A_marginal_3_C_1072']
A_marginal_3_C_1072;991;992;0.434350997382;0.034371;0.034371;1;41;-1;-;-;-;-;-;;['A_marginal_3_C_1071', 'P_straight_artery_120_ORG21_T85_C_1266'];['A_marginal_3_C_1073']
A_marginal_3_C_1073;992;993;0.288279423679;0.034371;0.034371;1;41;-1;-;-;-;-;-;;['A_marginal_3_C_1072', 'P_straight_artery_121_ORG21_T86_C_1265'];['A_marginal_3_C_1074']
A_marginal_3_C_1074;993;975;0.893230666384;0.034371;0.034371;1;41;-1;-;-;-;-;-;;['A_marginal_3_C_1073', 'A_marginal_5_C_1083'];['A_marginal_4_C_1056']
A_marginal_8_C_1075;966;994;0.269174640925;0.032489;0.032489;1;41;-1;-;-;-;-;-;;['A_sigmoid_2_C_1044'];['A_marginal_8_C_1076']
A_marginal_8_C_1076;994;995;0.448621006032;0.032489;0.032489;1;41;-1;-;-;-;-;-;;['A_marginal_8_C_1075', 'P_straight_artery_139_ORG21_T104_C_1248'];['A_marginal_8_C_1077']
A_marginal_8_C_1077;995;996;0.246676317833;0.032489;0.032489;1;41;-1;-;-;-;-;-;;['A_marginal_8_C_1076', 'P_straight_artery_138_ORG21_T103_C_1249'];['A_marginal_8_C_1078']
A_marginal_8_C_1078;996;997;0.505204313832;0.032489;0.032489;1;41;-1;-;-;-;-;-;;['A_marginal_8_C_1077', 'P_straight_artery_137_ORG21_T102_C_1250'];['A_marginal_8_C_1079']
A_marginal_8_C_1079;997;998;0.287316928876;0.032489;0.032489;1;41;-1;-;-;-;-;-;;['A_marginal_8_C_1078', 'P_straight_artery_136_ORG21_T101_C_1276'];['A_marginal_8_C_1080']
A_marginal_8_C_1080;998;969;0.183830346176;0.032489;0.032489;1;41;-1;-;-;-;-;-;;['A_marginal_8_C_1079', 'P_straight_artery_135_ORG21_T100_C_1251'];['A_sigmoid_3_C_1049']
A_marginal_5_C_1081;976;999;0.277419249427;0.032489;0.032489;1;41;-1;-;-;-;-;-;;['A_marginal_4_C_1056'];['A_marginal_5_C_1082']
A_marginal_5_C_1082;999;1000;0.557953940508;0.032489;0.032489;1;41;-1;-;-;-;-;-;;['A_marginal_5_C_1081', 'P_straight_artery_123_ORG21_T88_C_1263'];['A_marginal_5_C_1083']
A_marginal_5_C_1083;1000;993;0.306001086185;0.032489;0.032489;1;41;-1;-;-;-;-;-;;['A_marginal_5_C_1082', 'P_straight_artery_122_ORG21_T87_C_1264'];['A_marginal_3_C_1074']
A_marginal_6_C_1084;973;1001;0.338461445224;0.032489;0.032489;1;41;-1;-;-;-;-;-;;['A_sigmoid_1_C_1053'];['A_marginal_6_C_1085']
A_marginal_6_C_1085;1001;1002;0.112332473686;0.032489;0.032489;1;41;-1;-;-;-;-;-;;['A_marginal_6_C_1084', 'A_marginal_7_C_1093'];['A_marginal_6_C_1086']
A_marginal_6_C_1086;1002;1003;0.166779278339;0.032489;0.032489;1;41;-1;-;-;-;-;-;;['A_marginal_6_C_1085', 'P_straight_artery_129_ORG21_T94_C_1257'];['A_marginal_6_C_1087']
A_marginal_6_C_1087;1003;1004;0.205841149633;0.032489;0.032489;1;41;-1;-;-;-;-;-;;['A_marginal_6_C_1086', 'P_straight_artery_128_ORG21_T93_C_1258'];['A_marginal_6_C_1088']
A_marginal_6_C_1088;1004;980;0.213789849781;0.032489;0.032489;1;41;-1;-;-;-;-;-;;['A_marginal_6_C_1087', 'P_straight_artery_127_ORG21_T92_C_1259'];['A_marginal_4_C_1061']
A_marginal_7_C_1089;971;1005;0.300995013073;0.032489;0.032489;1;41;-1;-;-;-;-;-;;['A_sigmoid_3_C_1050'];['A_marginal_7_C_1090']
A_marginal_7_C_1090;1005;1006;0.194322944552;0.032489;0.032489;1;41;-1;-;-;-;-;-;;['A_marginal_7_C_1089', 'P_straight_artery_133_ORG21_T98_C_1253'];['A_marginal_7_C_1091']
A_marginal_7_C_1091;1006;1007;0.191385419869;0.032489;0.032489;1;41;-1;-;-;-;-;-;;['A_marginal_7_C_1090', 'P_straight_artery_132_ORG21_T97_C_1254'];['A_marginal_7_C_1092']
A_marginal_7_C_1092;1007;1008;0.204246349955;0.032489;0.032489;1;41;-1;-;-;-;-;-;;['A_marginal_7_C_1091', 'P_straight_artery_131_ORG21_T96_C_1255'];['A_marginal_7_C_1093']
A_marginal_7_C_1093;1008;1001;0.3707282274;0.032489;0.032489;1;41;-1;-;-;-;-;-;;['A_marginal_7_C_1092', 'P_straight_artery_130_ORG21_T95_C_1256'];['A_marginal_6_C_1085']
A_middle_colic_C_1094;810;1009;4.18072083312;0.1425;0.1425;1;41;-1;-;-;-;-;-;;['A_superior_mesenteric_C_851'];['A_middle_colic_C_1095', 'A_marginal_2_C_1124']
A_middle_colic_C_1095;1009;1010;4.79401135253;0.1425;0.1425;1;41;-1;-;-;-;-;-;;['A_middle_colic_C_1094'];['A_middle_colic_C_1096']
A_middle_colic_C_1096;1010;1011;0.794754878314;0.1425;0.1425;1;41;-1;-;-;-;-;-;;['A_middle_colic_C_1095', 'A_right_flexural_C_1155'];['A_middle_colic_C_1097', 'A_marginal_1_C_1142']
A_middle_colic_C_1097;1011;1012;0.169748448846;0.1425;0.1425;1;41;-1;-;-;-;-;-;;['A_middle_colic_C_1096'];['A_middle_colic_C_1098']
A_middle_colic_C_1098;1012;1013;0.531860170635;0.1425;0.1425;1;41;-1;-;-;-;-;-;;['A_middle_colic_C_1097', 'P_straight_artery_85_ORG21_T133_C_1294'];['A_middle_colic_C_1099']
A_middle_colic_C_1099;1013;1014;0.56899506868;0.1425;0.1425;1;41;-1;-;-;-;-;-;;['A_middle_colic_C_1098', 'P_straight_artery_84_ORG21_T132_C_1293'];['A_middle_colic_C_1100']
A_middle_colic_C_1100;1014;1015;0.427495169094;0.1425;0.1425;1;41;-1;-;-;-;-;-;;['A_middle_colic_C_1099', 'P_straight_artery_83_ORG21_T131_C_1292'];['A_middle_colic_C_1101']
A_middle_colic_C_1101;1015;1016;0.162263833137;0.1425;0.1425;1;41;-1;-;-;-;-;-;;['A_middle_colic_C_1100', 'P_straight_artery_82_ORG21_T130_C_1291'];['A_marginal_10_C_1118']
A_ileocolic_colic_branch_C_1102;1017;1018;0.394341904844;0.2;0.2;1;41;-1;-;-;-;-;-;;['A_ileocolic_ileal_branch_C_1168'];['A_ileocolic_colic_branch_C_1103']
A_ileocolic_colic_branch_C_1103;1018;1019;0.379214677064;0.2;0.2;1;41;-1;-;-;-;-;-;;['A_ileocolic_colic_branch_C_1102', 'P_straight_artery_66_ORG21_T116_C_1277'];['A_ileocolic_colic_branch_C_1104']
A_ileocolic_colic_branch_C_1104;1019;1020;0.393235566329;0.2;0.2;1;41;-1;-;-;-;-;-;;['A_ileocolic_colic_branch_C_1103', 'P_straight_artery_67_ORG21_T117_C_1278'];['A_ileocolic_colic_branch_C_1105']
A_ileocolic_colic_branch_C_1105;1020;1021;0.369689865585;0.2;0.2;1;41;-1;-;-;-;-;-;;['A_ileocolic_colic_branch_C_1104', 'P_straight_artery_68_ORG21_T118_C_1279'];['A_ileocolic_colic_branch_C_1106']
A_ileocolic_colic_branch_C_1106;1021;1022;0.180955743254;0.2;0.2;1;41;-1;-;-;-;-;-;;['A_ileocolic_colic_branch_C_1105', 'P_straight_artery_69_ORG21_T119_C_1280'];['A_ileocolic_colic_branch_C_1107', 'A_marginal_12_C_1108']
A_ileocolic_colic_branch_C_1107;1022;1023;3.41551851412;0.2;0.2;1;41;-1;-;-;-;-;-;;['A_ileocolic_colic_branch_C_1106'];['A_ileocolic_C_1165']
A_marginal_12_C_1108;1022;1024;0.470557820654;0.05976;0.05976;1;41;-1;-;-;-;-;-;;['A_ileocolic_colic_branch_C_1106'];['A_marginal_12_C_1109']
A_marginal_12_C_1109;1024;1025;0.343050520861;0.05976;0.05976;1;41;-1;-;-;-;-;-;;['A_marginal_12_C_1108', 'P_straight_artery_70_ORG21_T120_C_1281'];['A_marginal_12_C_1110']
A_marginal_12_C_1110;1025;1026;0.432863972136;0.05976;0.05976;1;41;-1;-;-;-;-;-;;['A_marginal_12_C_1109', 'P_straight_artery_71_ORG21_T121_C_1282'];['A_marginal_12_C_1111']
A_marginal_12_C_1111;1026;1027;0.338947294873;0.05976;0.05976;1;41;-1;-;-;-;-;-;;['A_marginal_12_C_1110', 'P_straight_artery_72_ORG21_T122_C_1283'];['A_marginal_12_C_1112']
A_marginal_12_C_1112;1027;1028;0.33558428002;0.05976;0.05976;1;41;-1;-;-;-;-;-;;['A_marginal_12_C_1111', 'P_straight_artery_73_ORG21_T123_C_1284'];['A_marginal_11_C_1120', 'A_right_colic_C_1161']
A_marginal_10_C_1113;1029;1030;0.658537466911;0.05976;0.05976;1;41;-1;-;-;-;-;-;;['A_right_colic_C_1161'];['A_marginal_10_C_1114']
A_marginal_10_C_1114;1030;1031;0.417855840132;0.05976;0.05976;1;41;-1;-;-;-;-;-;;['A_marginal_10_C_1113', 'A_marginal_11_C_1123'];['A_marginal_10_C_1115']
A_marginal_10_C_1115;1031;1032;0.360790559387;0.05976;0.05976;1;41;-1;-;-;-;-;-;;['A_marginal_10_C_1114', 'P_straight_artery_79_ORG21_T127_C_1288'];['A_marginal_10_C_1116']
A_marginal_10_C_1116;1032;1033;0.338353329582;0.05976;0.05976;1;41;-1;-;-;-;-;-;;['A_marginal_10_C_1115', 'P_straight_artery_80_ORG21_T128_C_1289'];['A_marginal_10_C_1117']
A_marginal_10_C_1117;1033;1016;0.503900319863;0.05976;0.05976;1;41;-1;-;-;-;-;-;;['A_marginal_10_C_1116', 'P_straight_artery_81_ORG21_T129_C_1290'];['A_marginal_10_C_1118']
A_marginal_10_C_1118;1016;1034;0.547683982015;0.05976;0.05976;1;41;-1;-;-;-;-;-;;['A_middle_colic_C_1101', 'A_marginal_10_C_1117'];['A_marginal_10_C_1119', 'A_right_flexural_C_1155']
A_marginal_10_C_1119;1034;1035;2.97982587241;0.05976;0.05976;1;41;-1;-;-;-;-;-;;['A_marginal_10_C_1118'];['A_right_colic_C_1163']
A_marginal_11_C_1120;1028;1036;0.110152102975;0.05976;0.05976;1;41;-1;-;-;-;-;-;;['A_marginal_12_C_1112'];['A_marginal_11_C_1121']
A_marginal_11_C_1121;1036;1037;0.370954538491;0.05976;0.05976;1;41;-1;-;-;-;-;-;;['A_marginal_11_C_1120', 'P_straight_artery_74_ORG21_T124_C_1285'];['A_marginal_11_C_1122']
A_marginal_11_C_1122;1037;1038;0.350701474843;0.05976;0.05976;1;41;-1;-;-;-;-;-;;['A_marginal_11_C_1121', 'P_straight_artery_75_ORG21_T125_C_1286'];['A_marginal_11_C_1123']
A_marginal_11_C_1123;1038;1030;0.150972943804;0.05976;0.05976;1;41;-1;-;-;-;-;-;;['A_marginal_11_C_1122', 'P_straight_artery_76_ORG21_T126_C_1287'];['A_marginal_10_C_1114']
A_marginal_2_C_1124;1009;1039;1.76453954924;0.041578;0.041578;1;41;-1;-;-;-;-;-;;['A_middle_colic_C_1094'];['A_marginal_2_C_1125']
A_marginal_2_C_1125;1039;1040;0.632187472981;0.041578;0.041578;1;41;-1;-;-;-;-;-;;['A_marginal_2_C_1124', 'A_marginal_1_C_1151'];['A_marginal_2_C_1126']
A_marginal_2_C_1126;1040;1041;0.400224940077;0.041578;0.041578;1;41;-1;-;-;-;-;-;;['A_marginal_2_C_1125', 'A_marginal_9_C_1154'];['A_marginal_2_C_1127']
A_marginal_2_C_1127;1041;1042;0.630397102284;0.041578;0.041578;1;41;-1;-;-;-;-;-;;['A_marginal_2_C_1126', 'P_straight_artery_96_ORG21_T144_C_1305'];['A_marginal_2_C_1128']
A_marginal_2_C_1128;1042;1043;0.672075165907;0.041578;0.041578;1;41;-1;-;-;-;-;-;;['A_marginal_2_C_1127', 'P_straight_artery_97_ORG21_T145_C_1306'];['A_marginal_2_C_1129']
A_marginal_2_C_1129;1043;1044;0.615511735721;0.041578;0.041578;1;41;-1;-;-;-;-;-;;['A_marginal_2_C_1128', 'P_straight_artery_98_ORG21_T146_C_1307'];['A_marginal_2_C_1130']
A_marginal_2_C_1130;1044;1045;0.51866742987;0.041578;0.041578;1;41;-1;-;-;-;-;-;;['A_marginal_2_C_1129', 'P_straight_artery_99_ORG21_T147_C_1308'];['A_marginal_2_C_1131']
A_marginal_2_C_1131;1045;1046;0.845137695798;0.041578;0.041578;1;41;-1;-;-;-;-;-;;['A_marginal_2_C_1130', 'P_straight_artery_100_ORG21_T65_C_1309'];['A_marginal_2_C_1132']
A_marginal_2_C_1132;1046;1047;0.774758637062;0.041578;0.041578;1;41;-1;-;-;-;-;-;;['A_marginal_2_C_1131', 'P_straight_artery_101_ORG21_T66_C_1310'];['A_marginal_2_C_1133']
A_marginal_2_C_1133;1047;1048;1.31611809026;0.041578;0.041578;1;41;-1;-;-;-;-;-;;['A_marginal_2_C_1132', 'P_straight_artery_102_ORG21_T67_C_1311'];['A_marginal_2_C_1134']
A_marginal_2_C_1134;1048;1049;0.813820102718;0.041578;0.041578;1;41;-1;-;-;-;-;-;;['A_marginal_2_C_1133', 'P_straight_artery_103_ORG21_T68_C_1312'];['A_marginal_2_C_1135']
A_marginal_2_C_1135;1049;1050;0.558402112799;0.041578;0.041578;1;41;-1;-;-;-;-;-;;['A_marginal_2_C_1134', 'P_straight_artery_104_ORG21_T69_C_1313'];['A_marginal_2_C_1136']
A_marginal_2_C_1136;1050;1051;0.49578541435;0.041578;0.041578;1;41;-1;-;-;-;-;-;;['A_marginal_2_C_1135', 'P_straight_artery_105_ORG21_T70_C_1314'];['A_marginal_2_C_1137']
A_marginal_2_C_1137;1051;1052;0.553838651187;0.041578;0.041578;1;41;-1;-;-;-;-;-;;['A_marginal_2_C_1136', 'P_straight_artery_106_ORG21_T71_C_1315'];['A_marginal_2_C_1138']
A_marginal_2_C_1138;1052;1053;0.689410652061;0.041578;0.041578;1;41;-1;-;-;-;-;-;;['A_marginal_2_C_1137', 'P_straight_artery_107_ORG21_T72_C_1316'];['A_marginal_2_C_1139']
A_marginal_2_C_1139;1053;1054;0.619726163908;0.041578;0.041578;1;41;-1;-;-;-;-;-;;['A_marginal_2_C_1138', 'P_straight_artery_108_ORG21_T73_C_1317'];['A_marginal_2_C_1140']
A_marginal_2_C_1140;1054;1055;0.423712017406;0.041578;0.041578;1;41;-1;-;-;-;-;-;;['A_marginal_2_C_1139', 'P_straight_artery_109_ORG21_T74_C_1318'];['A_marginal_2_C_1141', 'P_straight_artery_110_ORG21_T75_C_1319']
A_marginal_2_C_1141;1055;981;0.337326526029;0.041578;0.041578;1;41;-1;-;-;-;-;-;;['A_marginal_2_C_1140'];['A_marginal_3_C_1062']
A_marginal_1_C_1142;1011;1056;0.540457828803;0.041578;0.041578;1;41;-1;-;-;-;-;-;;['A_middle_colic_C_1096'];['A_marginal_1_C_1143']
A_marginal_1_C_1143;1056;1057;0.626534122258;0.041578;0.041578;1;41;-1;-;-;-;-;-;;['A_marginal_1_C_1142', 'P_straight_artery_86_ORG21_T134_C_1295'];['A_marginal_1_C_1144']
A_marginal_1_C_1144;1057;1058;0.619034020252;0.041578;0.041578;1;41;-1;-;-;-;-;-;;['A_marginal_1_C_1143', 'P_straight_artery_87_ORG21_T135_C_1296'];['A_marginal_1_C_1145']
A_marginal_1_C_1145;1058;1059;0.456786552509;0.041578;0.041578;1;41;-1;-;-;-;-;-;;['A_marginal_1_C_1144', 'P_straight_artery_88_ORG21_T136_C_1297'];['A_marginal_1_C_1146']
A_marginal_1_C_1146;1059;1060;0.762673314068;0.041578;0.041578;1;41;-1;-;-;-;-;-;;['A_marginal_1_C_1145', 'P_straight_artery_89_ORG21_T137_C_1298'];['A_marginal_1_C_1147']
A_marginal_1_C_1147;1060;1061;0.769312428963;0.041578;0.041578;1;41;-1;-;-;-;-;-;;['A_marginal_1_C_1146', 'P_straight_artery_90_ORG21_T138_C_1299'];['A_marginal_1_C_1148']
A_marginal_1_C_1148;1061;1062;0.551980855855;0.041578;0.041578;1;41;-1;-;-;-;-;-;;['A_marginal_1_C_1147', 'P_straight_artery_91_ORG21_T139_C_1300'];['A_marginal_1_C_1149']
A_marginal_1_C_1149;1062;1063;0.669427157767;0.041578;0.041578;1;41;-1;-;-;-;-;-;;['A_marginal_1_C_1148', 'P_straight_artery_92_ORG21_T140_C_1301'];['A_marginal_1_C_1150']
A_marginal_1_C_1150;1063;1064;0.776227126573;0.041578;0.041578;1;41;-1;-;-;-;-;-;;['A_marginal_1_C_1149', 'P_straight_artery_93_ORG21_T141_C_1302'];['A_marginal_1_C_1151', 'A_marginal_9_C_1152']
A_marginal_1_C_1151;1064;1039;0.519045053769;0.041578;0.041578;1;41;-1;-;-;-;-;-;;['A_marginal_1_C_1150'];['A_marginal_2_C_1125']
A_marginal_9_C_1152;1064;1065;0.174992413203;0.041578;0.041578;1;41;-1;-;-;-;-;-;;['A_marginal_1_C_1150'];['A_marginal_9_C_1153']
A_marginal_9_C_1153;1065;1066;0.552458942524;0.041578;0.041578;1;41;-1;-;-;-;-;-;;['A_marginal_9_C_1152', 'P_straight_artery_94_ORG21_T142_C_1303'];['A_marginal_9_C_1154']
A_marginal_9_C_1154;1066;1040;0.339968305711;0.041578;0.041578;1;41;-1;-;-;-;-;-;;['A_marginal_9_C_1153', 'P_straight_artery_95_ORG21_T143_C_1304'];['A_marginal_2_C_1126']
A_right_flexural_C_1155;1034;1010;2.28707799253;0.12;0.12;1;41;-1;-;-;-;-;-;;['A_marginal_10_C_1118'];['A_middle_colic_C_1096']
T_posterior_cecal_ORG21_T149_C_1156;1067;1068;0.564094281667;0.15;0.15;1;41;-1;78329.9546319192;9.21028121e-07;63;101;-;;[];['A_ileocolic_ileal_branch_C_1167']
T_anterior_cecal_ORG21_T148_C_1157;1069;1070;0.505385157874;0.15;0.15;1;41;-1;78329.9546319192;9.21028121e-07;63;101;-;;[];['A_ileocolic_ileal_branch_C_1168']
A_left_colic_C_1158;951;1071;1.0075817979;0.1225;0.1225;1;41;-1;-;-;-;-;-;;['A_inferior_mesenteric_C_1029'];['A_left_colic_ascending_branch_C_1159', 'A_left_colic_descending_branch_C_1160']
A_left_colic_ascending_branch_C_1159;1071;981;6.34534904945;0.1225;0.1225;1;41;-1;-;-;-;-;-;;['A_left_colic_C_1158'];['A_marginal_3_C_1062']
A_left_colic_descending_branch_C_1160;1071;975;2.89345755995;0.1225;0.1225;1;41;-1;-;-;-;-;-;;['A_left_colic_C_1158'];['A_marginal_4_C_1056']
A_right_colic_C_1161;1028;1029;0.937190644624;0.12;0.12;1;41;-1;-;-;-;-;-;;['A_marginal_12_C_1112'];['A_marginal_10_C_1113', 'A_right_colic_C_1162']
A_right_colic_C_1162;1029;1035;3.18948235502;0.12;0.12;1;41;-1;-;-;-;-;-;;['A_right_colic_C_1161'];['A_right_colic_C_1163']
A_right_colic_C_1163;1035;818;2.7345264318;0.12;0.12;1;41;-1;-;-;-;-;-;;['A_marginal_10_C_1119', 'A_right_colic_C_1162'];['A_superior_mesenteric_C_860']
A_ileocolic_C_1164;1072;1023;1.70561020837;0.2;0.2;1;41;-1;-;-;-;-;-;;['A_ileocolic_ileal_branch_C_1170'];['A_ileocolic_C_1165']
A_ileocolic_C_1165;1023;820;2.97777562535;0.2;0.2;1;41;-1;-;-;-;-;-;;['A_ileocolic_colic_branch_C_1107', 'A_ileocolic_C_1164'];['A_superior_mesenteric_C_862']
A_ileocolic_ileal_branch_C_1166;830;1068;0.49661403688;0.2;0.2;1;41;-1;-;-;-;-;-;;['A_superior_mesenteric_C_871', 'A_ileal_11_C_942'];['A_ileocolic_ileal_branch_C_1167']
A_ileocolic_ileal_branch_C_1167;1068;1070;0.540257943443;0.2;0.2;1;41;-1;-;-;-;-;-;;['T_posterior_cecal_ORG21_T149_C_1156', 'A_ileocolic_ileal_branch_C_1166'];['A_ileocolic_ileal_branch_C_1168']
A_ileocolic_ileal_branch_C_1168;1070;1017;0.460867048168;0.2;0.2;1;41;-1;-;-;-;-;-;;['T_anterior_cecal_ORG21_T148_C_1157', 'A_ileocolic_ileal_branch_C_1167'];['A_ileocolic_colic_branch_C_1102', 'A_ileocolic_ileal_branch_C_1169']
A_ileocolic_ileal_branch_C_1169;1017;1073;0.424766134917;0.2;0.2;1;41;-1;-;-;-;-;-;;['A_ileocolic_ileal_branch_C_1168'];['A_ileocolic_ileal_branch_C_1170', 'T_appendicular_ORG21_T150_C_1172']
A_ileocolic_ileal_branch_C_1170;1073;1072;1.5127601304;0.2;0.2;1;41;-1;-;-;-;-;-;;['A_ileocolic_ileal_branch_C_1169'];['A_ileocolic_C_1164']
T_superior_rectal_ORG26_T5_C_1171;954;1074;11.5812519171;0.15;0.15;1;41;-1;177852.053674168;4.05641034e-07;19;702;808;;['A_inferior_mesenteric_C_1032'];[]
T_appendicular_ORG21_T150_C_1172;1073;1075;5.56619821775;0.050413;0.050413;1;41;-1;2063355.33369706;3.4964453e-08;63;101;-;;['A_ileocolic_ileal_branch_C_1169'];[]
P_straight_artery_65_ORG20_T64_C_1173;1076;935;0.8187608428;0.020215;0.020215;1;41;-1;1285790.01817581;5.6108766e-08;63;101;-;;[];['A_arcade_2_C_1003']
P_straight_artery_64_ORG20_T63_C_1174;1077;936;0.726712165894;0.020215;0.020215;1;41;-1;1285790.01817581;5.6108766e-08;63;101;-;;[];['A_arcade_2_C_1004']
P_straight_artery_63_ORG20_T62_C_1175;1078;937;0.867828585627;0.020215;0.020215;1;41;-1;1285790.01817581;5.6108766e-08;63;101;-;;[];['A_arcade_2_C_1005']
P_straight_artery_62_ORG20_T61_C_1176;1079;938;1.03973583227;0.020215;0.020215;1;41;-1;1285790.01817581;5.6108766e-08;63;101;-;;[];['A_arcade_4_C_1007']
P_straight_artery_61_ORG20_T60_C_1177;1080;913;1.24142787036;0.020215;0.020215;1;41;-1;1285790.01817581;5.6108766e-08;63;101;-;;[];['A_arcade_5_C_974']
P_straight_artery_60_ORG20_T59_C_1178;1081;939;1.42483286374;0.020215;0.020215;1;41;-1;1285790.01817581;5.6108766e-08;63;101;-;;[];['A_arcade_6_C_1009']
P_straight_artery_59_ORG20_T58_C_1179;1082;916;1.84711696112;0.020215;0.020215;1;41;-1;1285790.01817581;5.6108766e-08;63;101;-;;[];['A_arcade_7_C_978']
P_straight_artery_58_ORG20_T57_C_1180;1083;940;2.11788154951;0.020215;0.020215;1;41;-1;1285790.01817581;5.6108766e-08;63;101;-;;[];['A_arcade_8_C_1011']
P_straight_artery_57_ORG20_T56_C_1181;1084;919;2.61694835924;0.020215;0.020215;1;41;-1;1285790.01817581;5.6108766e-08;63;101;-;;[];['A_arcade_9_C_982']
P_straight_artery_56_ORG20_T55_C_1182;1085;941;2.70128434491;0.020215;0.020215;1;41;-1;1285790.01817581;5.6108766e-08;63;101;-;;[];['A_arcade_10_C_1013']
P_straight_artery_55_ORG20_T54_C_1183;1086;922;3.0600339925;0.020215;0.020215;1;41;-1;1285790.01817581;5.6108766e-08;63;101;-;;[];['A_arcade_11_C_986']
P_straight_artery_54_ORG20_T53_C_1184;1087;942;2.78134131878;0.020215;0.020215;1;41;-1;1285790.01817581;5.6108766e-08;63;101;-;;[];['A_arcade_12_C_1015']
P_straight_artery_53_ORG20_T52_C_1185;1088;943;2.91789234466;0.020215;0.020215;1;41;-1;1285790.01817581;5.6108766e-08;63;101;-;;[];['A_arcade_12_C_1016']
P_straight_artery_52_ORG20_T51_C_1186;1089;925;3.01724678418;0.020215;0.020215;1;41;-1;1285790.01817581;5.6108766e-08;63;101;-;;[];['A_arcade_13_C_990']
P_straight_artery_51_ORG20_T50_C_1187;1090;926;3.21660622007;0.020215;0.020215;1;41;-1;1285790.01817581;5.6108766e-08;63;101;-;;[];['A_arcade_13_C_991']
P_straight_artery_50_ORG20_T49_C_1188;1091;927;3.2626175373;0.020215;0.020215;1;41;-1;1285790.01817581;5.6108766e-08;63;101;-;;[];['A_arcade_14_C_993']
P_straight_artery_49_ORG20_T48_C_1189;1092;928;3.15557775448;0.020215;0.020215;1;41;-1;1285790.01817581;5.6108766e-08;63;101;-;;[];['A_arcade_14_C_994']
